OFFENCE_GROUP_CODE,SUB_CODE,OGRS3_WEIGHTING,SNSV_STATIC_WEIGHTING,SNSV_DYNAMIC_WEIGHTING,SNSV_VATP_STATIC_WEIGHTING,SNSV_VATP_DYNAMIC_WEIGHTING,OPD_VIOL_SEX
086,10,-0.6534,-0.442179128,-0.40700568,0,0,Y
086,11,0.0328,-0.045522889,-0.21117235,0,0,Y
086,12,0.0328,-0.045522889,-0.21117235,0,0,Y
086,13,0.0328,-0.045522889,-0.21117235,0,0,Y
086,14,0.0328,-0.045522889,-0.21117235,0,0,Y
086,15,-0.6534,-0.442179128,-0.40700568,0,0,Y
086,16,0.0328,-0.045522889,-0.21117235,0,0,N
086,17,0.0328,-0.045522889,-0.21117235,0,0,N
087,00,-0.0607,-0.215779995,0.123617391,0,0,N
087,01,-0.0607,-0.215779995,0.123617391,0,0,N
087,02,-0.0607,-0.215779995,0.123617391,0,0,N
087,03,-0.0607,-0.215779995,0.123617391,0,0,N
087,95,-0.0607,-0.215779995,0.123617391,0,0,N
088,00,999,-0.045522889,-0.21117235,0,0,Y
088,01,-0.6534,-0.442179128,-0.40700568,0,0,Y
088,02,-0.6534,-0.442179128,-0.40700568,0,0,Y
088,03,0.0328,-0.045522889,-0.21117235,0,0,Y
088,04,0.0328,-0.045522889,-0.21117235,0,0,Y
088,05,0.0328,-0.045522889,-0.21117235,0,0,Y
088,06,0.0328,-0.045522889,-0.21117235,0,0,Y
088,07,0.0328,-0.045522889,-0.21117235,0,0,Y
088,08,0.0328,-0.045522889,-0.21117235,0,0,N
088,09,0.0328,-0.045522889,-0.21117235,0,0,Y
088,10,0.0328,-0.045522889,-0.21117235,0,0,Y
088,11,0.0328,-0.045522889,-0.21117235,0,0,Y
088,12,0.0328,-0.045522889,-0.21117235,0,0,N
088,14,0.0328,-0.045522889,-0.21117235,0,0,Y
088,15,0.0328,-0.045522889,-0.21117235,0,0,Y
088,90,-0.0607,-0.215779995,0.123617391,0,0,N
089,00,-0.0607,-0.215779995,0.123617391,0,0,N
089,01,-0.0607,-0.215779995,0.123617391,0,0,N
089,02,-0.0607,-0.215779995,0.123617391,0,0,N
089,03,-0.0607,-0.215779995,0.123617391,0,0,N
089,04,-0.0607,-0.215779995,0.123617391,0,0,N
089,05,-0.0607,-0.215779995,0.123617391,0,0,N
089,06,-0.0607,-0.215779995,0.123617391,0,0,N
089,07,-0.0607,-0.215779995,0.123617391,0,0,N
089,08,-0.0607,-0.215779995,0.123617391,0,0,N
089,09,-0.0607,-0.215779995,0.123617391,0,0,N
089,10,-0.0607,-0.215779995,0.123617391,0,0,N
089,11,-0.0607,-0.215779995,0.123617391,0,0,N
089,12,-0.0607,-0.215779995,0.123617391,0,0,N
090,00,0,0.019270382,-0.006538498,0.331898861,0.200143106,N
090,01,0,0.019270382,-0.006538498,0.331898861,0.200143106,N
090,02,0,0.019270382,-0.006538498,0.331898861,0.200143106,N
090,03,0,0.019270382,-0.006538498,0.331898861,0.200143106,N
090,04,0,0.019270382,-0.006538498,0.331898861,0.200143106,N
090,05,0,0.019270382,-0.006538498,0.331898861,0.200143106,N
091,00,-0.0607,-0.215779995,0.123617391,0,0,N
091,01,-0.0607,-0.215779995,0.123617391,0,0,N
091,02,-0.0607,-0.215779995,0.123617391,0,0,N
091,06,-0.0607,-0.215779995,0.123617391,0,0,N
091,07,-0.0607,-0.215779995,0.123617391,0,0,N
091,08,-0.0607,-0.215779995,0.123617391,0,0,N
091,09,-0.0607,-0.215779995,0.123617391,0,0,N
091,10,-0.0607,-0.215779995,0.123617391,0,0,N
091,11,-0.0607,-0.215779995,0.123617391,0,0,N
091,12,-0.0607,-0.215779995,0.123617391,0,0,N
091,13,-0.0607,-0.215779995,0.123617391,0,0,N
091,14,-0.0607,-0.215779995,0.123617391,0,0,N
091,15,-0.0607,-0.215779995,0.123617391,0,0,N
091,16,-0.0607,-0.215779995,0.123617391,0,0,N
091,17,-0.0607,-0.215779995,0.123617391,0,0,N
091,18,-0.0607,-0.215779995,0.123617391,0,0,N
091,19,-0.0607,-0.215779995,0.123617391,0,0,N
091,20,-0.0607,-0.215779995,0.123617391,0,0,N
091,21,-0.0607,-0.215779995,0.123617391,0,0,N
091,22,-0.0607,-0.215779995,0.123617391,0,0,N
091,25,-0.0607,-0.215779995,0.123617391,0,0,N
091,26,-0.0607,-0.215779995,0.123617391,0,0,N
091,27,-0.0607,-0.215779995,0.123617391,0,0,N
091,28,-0.0607,-0.215779995,0.123617391,0,0,N
091,29,-0.0607,-0.215779995,0.123617391,0,0,N
091,30,-0.0607,-0.215779995,0.123617391,0,0,N
091,31,-0.0607,-0.215779995,0.123617391,0,0,N
091,32,-0.0607,-0.215779995,0.123617391,0,0,N
091,33,-0.0607,-0.215779995,0.123617391,0,0,N
091,34,-0.0607,-0.215779995,0.123617391,0,0,N
091,35,-0.0607,-0.215779995,0.123617391,0,0,N
091,36,-0.0607,-0.215779995,0.123617391,0,0,N
091,37,-0.0607,-0.215779995,0.123617391,0,0,N
091,38,-0.0607,-0.215779995,0.123617391,0,0,N
091,39,-0.0607,-0.215779995,0.123617391,0,0,N
091,40,-0.0607,-0.215779995,0.123617391,0,0,N
091,41,-0.0607,-0.215779995,0.123617391,0,0,N
091,42,-0.0607,-0.215779995,0.123617391,0,0,N
091,43,-0.0607,-0.215779995,0.123617391,0,0,N
091,44,-0.0607,-0.215779995,0.123617391,0,0,N
091,45,-0.0607,-0.215779995,0.123617391,0,0,N
091,46,-0.0607,-0.215779995,0.123617391,0,0,N
091,47,-0.0607,-0.215779995,0.123617391,0,0,N
091,48,-0.0607,-0.215779995,0.123617391,0,0,N
091,49,-0.0607,-0.215779995,0.123617391,0,0,N
091,50,-0.0607,-0.215779995,0.123617391,0,0,N
091,51,-0.0607,-0.215779995,0.123617391,0,0,N
091,52,-0.0607,-0.215779995,0.123617391,0,0,N
091,53,-0.0607,-0.215779995,0.123617391,0,0,N
091,54,-0.0607,-0.215779995,0.123617391,0,0,N
091,55,-0.0607,-0.215779995,0.123617391,0,0,N
091,56,-0.0607,-0.215779995,0.123617391,0,0,N
091,57,-0.0607,-0.215779995,0.123617391,0,0,N
091,58,-0.0607,-0.215779995,0.123617391,0,0,N
091,59,-0.0607,-0.215779995,0.123617391,0,0,N
091,60,-0.0607,-0.215779995,0.123617391,0,0,N
091,61,-0.0607,-0.215779995,0.123617391,0,0,N
091,62,-0.0607,-0.215779995,0.123617391,0,0,N
091,63,-0.0607,-0.215779995,0.123617391,0,0,N
091,64,-0.0607,-0.215779995,0.123617391,0,0,N
091,65,-0.0607,-0.215779995,0.123617391,0,0,N
091,66,-0.0607,-0.215779995,0.123617391,0,0,N
091,67,-0.0607,-0.215779995,0.123617391,0,0,N
091,68,-0.0607,-0.215779995,0.123617391,0,0,N
091,69,-0.0607,-0.215779995,0.123617391,0,0,N
091,70,-0.0607,-0.215779995,0.123617391,0,0,N
091,71,-0.0607,-0.215779995,0.123617391,0,0,N
091,72,-0.0607,-0.215779995,0.123617391,0,0,N
091,73,-0.0607,-0.215779995,0.123617391,0,0,N
091,74,-0.0607,-0.215779995,0.123617391,0,0,N
091,75,-0.0607,-0.215779995,0.123617391,0,0,N
091,76,-0.0607,-0.215779995,0.123617391,0,0,N
091,77,-0.0607,-0.215779995,0.123617391,0,0,N
091,78,-0.0607,-0.215779995,0.123617391,0,0,N
091,79,-0.0607,-0.215779995,0.123617391,0,0,N
091,80,-0.0607,-0.215779995,0.123617391,0,0,N
091,81,-0.0607,-0.215779995,0.123617391,0,0,N
091,82,-0.0607,-0.215779995,0.123617391,0,0,N
091,83,-0.0607,-0.215779995,0.123617391,0,0,N
091,85,-0.0607,-0.215779995,0.123617391,0,0,N
092,00,-0.7956,0.069450782,0.081753217,0,0,N
092,01,-0.7956,0.081898246,-0.088394525,0,0,N
092,02,-0.7956,0.081898246,-0.088394525,0,0,N
092,03,-0.7956,0.081898246,-0.088394525,0,0,N
092,04,-0.7956,0.081898246,-0.088394525,0,0,N
092,05,-0.7956,0.081898246,-0.088394525,0,0,N
092,06,-0.7956,0.081898246,-0.088394525,0,0,N
092,07,-0.7956,0.081898246,-0.088394525,0,0,N
092,08,-0.7956,0.081898246,-0.088394525,0,0,N
092,10,-0.7956,0.081898246,-0.088394525,0,0,N
092,11,-0.7956,0.081898246,-0.088394525,0,0,N
092,12,-0.7956,0.081898246,-0.088394525,0,0,N
092,13,-0.7956,0.081898246,-0.088394525,0,0,N
092,14,-0.7956,0.081898246,-0.088394525,0,0,N
092,15,-0.7956,0.081898246,-0.088394525,0,0,N
092,19,-0.7956,0.081898246,-0.088394525,0,0,N
092,20,-0.7956,0.081898246,-0.088394525,0,0,N
092,21,-0.7956,0.081898246,-0.088394525,0,0,N
092,22,-0.7956,0.081898246,-0.088394525,0,0,N
092,23,-0.7956,0.081898246,-0.088394525,0,0,N
092,25,-0.7956,0.081898246,-0.088394525,0,0,N
092,26,-0.7956,0.081898246,-0.088394525,0,0,N
092,27,-0.7956,0.081898246,-0.088394525,0,0,N
092,28,-0.7956,0.081898246,-0.088394525,0,0,N
092,29,-0.7956,0.081898246,-0.088394525,0,0,N
092,30,-0.7956,0.069450782,0.081753217,0,0,N
092,31,-0.7956,0.069450782,0.081753217,0,0,N
092,32,-0.7956,0.069450782,0.081753217,0,0,N
092,33,-0.7956,0.069450782,0.081753217,0,0,N
092,34,-0.7956,0.069450782,0.081753217,0,0,N
092,35,-0.7956,0.069450782,0.081753217,0,0,N
092,37,-0.7956,0.081898246,-0.088394525,0,0,N
092,38,-0.7956,0.081898246,-0.088394525,0,0,N
092,39,-0.7956,0.069450782,0.081753217,0,0,N
092,40,-0.7956,0.069450782,0.081753217,0,0,N
092,41,-0.7956,0.069450782,0.081753217,0,0,N
092,42,-0.7956,0.069450782,0.081753217,0,0,N
092,43,-0.7956,0.069450782,0.081753217,0,0,N
092,45,-0.7956,0.069450782,0.081753217,0,0,N
092,46,-0.7956,0.069450782,0.081753217,0,0,N
092,47,-0.7956,0.069450782,0.081753217,0,0,N
092,48,-0.7956,0.069450782,0.081753217,0,0,N
092,49,-0.7956,0.069450782,0.081753217,0,0,N
092,50,0.0772,0.069450782,0.081753217,0,0,N
092,51,0.0772,0.069450782,0.081753217,0,0,N
092,52,0.0772,0.069450782,0.081753217,0,0,N
092,53,0.0772,0.069450782,0.081753217,0,0,N
092,54,0.0772,0.069450782,0.081753217,0,0,N
092,55,0.0772,0.069450782,0.081753217,0,0,N
092,59,0.0772,0.069450782,0.081753217,0,0,N
092,60,0.0772,0.069450782,0.081753217,0,0,N
092,61,0.0772,0.069450782,0.081753217,0,0,N
092,62,0.0772,0.069450782,0.081753217,0,0,N
092,63,0.0772,0.069450782,0.081753217,0,0,N
092,65,0.0772,0.069450782,0.081753217,0,0,N
092,66,0.0772,0.069450782,0.081753217,0,0,N
092,67,0.0772,0.069450782,0.081753217,0,0,N
092,68,0.0772,0.069450782,0.081753217,0,0,N
092,69,0.0772,0.069450782,0.081753217,0,0,N
092,70,0.0772,0.069450782,0.081753217,0,0,N
092,71,0.0772,0.069450782,0.081753217,0,0,N
092,72,0.0772,0.069450782,0.081753217,0,0,N
092,73,0.0772,0.069450782,0.081753217,0,0,N
092,74,0.0772,0.069450782,0.081753217,0,0,N
092,75,0.0772,0.069450782,0.081753217,0,0,N
092,79,0.0772,0.069450782,0.081753217,0,0,N
092,80,0.0772,0.069450782,0.081753217,0,0,N
092,81,0.0772,0.069450782,0.081753217,0,0,N
092,82,0.0772,0.069450782,0.081753217,0,0,N
092,83,0.0772,0.069450782,0.081753217,0,0,N
092,85,0.0772,0.069450782,0.081753217,0,0,N
092,86,0.0772,0.069450782,0.081753217,0,0,N
092,87,0.0772,0.069450782,0.081753217,0,0,N
092,88,0.0772,0.069450782,0.081753217,0,0,N
092,89,0.0772,0.069450782,0.081753217,0,0,N
092,90,-0.7956,0.069450782,0.081753217,0,0,N
092,91,-0.7956,0.069450782,0.081753217,0,0,N
092,92,-0.7956,0.069450782,0.081753217,0,0,N
092,93,-0.7956,0.069450782,0.081753217,0,0,N
093,00,0.0772,0.069450782,0.081753217,0,0,N
093,10,0.0772,0.069450782,0.081753217,0,0,N
093,11,0.0772,0.069450782,0.081753217,0,0,N
093,12,0.0772,0.069450782,0.081753217,0,0,N
093,13,0.0772,0.069450782,0.081753217,0,0,N
093,14,0.0772,0.069450782,0.081753217,0,0,N
093,15,0.0772,0.069450782,0.081753217,0,0,N
093,19,0.0772,0.069450782,0.081753217,0,0,N
093,20,0.0772,0.069450782,0.081753217,0,0,N
093,21,0.0772,0.069450782,0.081753217,0,0,N
093,22,0.0772,0.069450782,0.081753217,0,0,N
093,23,0.0772,0.069450782,0.081753217,0,0,N
093,25,0.0772,0.069450782,0.081753217,0,0,N
093,26,0.0772,0.069450782,0.081753217,0,0,N
093,27,0.0772,0.069450782,0.081753217,0,0,N
093,28,0.0772,0.069450782,0.081753217,0,0,N
093,29,0.0772,0.069450782,0.081753217,0,0,N
093,30,0.0772,0.081898246,-0.088394525,0,0,N
093,40,0.0772,0.069450782,0.081753217,0,0,N
093,49,0.0772,0.081898246,-0.088394525,0,0,N
093,50,0.0772,0.081898246,-0.088394525,0,0,N
093,51,0.0772,0.081898246,-0.088394525,0,0,N
093,52,0.0772,0.081898246,-0.088394525,0,0,N
093,53,0.0772,0.081898246,-0.088394525,0,0,N
093,54,0.0772,0.081898246,-0.088394525,0,0,N
093,55,-0.7956,0.081898246,-0.088394525,0,0,N
093,57,-0.7956,0.081898246,-0.088394525,0,0,N
093,58,-0.7956,0.081898246,-0.088394525,0,0,N
093,59,-0.7956,0.081898246,-0.088394525,0,0,N
093,60,-0.7956,0.081898246,-0.088394525,0,0,N
093,61,-0.7956,0.069450782,0.081753217,0,0,N
093,63,0.0772,0.069450782,0.081753217,0,0,N
093,64,0.0772,0.069450782,0.081753217,0,0,N
093,65,0.0772,0.069450782,0.081753217,0,0,N
093,66,0.0772,0.069450782,0.081753217,0,0,N
093,67,0.0772,0.069450782,0.081753217,0,0,N
093,69,0.0772,0.069450782,0.081753217,0,0,N
093,70,0.0772,0.069450782,0.081753217,0,0,N
093,71,0.0772,0.069450782,0.081753217,0,0,N
093,72,0.0772,0.069450782,0.081753217,0,0,N
093,73,0.0772,0.069450782,0.081753217,0,0,N
093,75,0.0772,0.069450782,0.081753217,0,0,N
093,76,0.0772,0.069450782,0.081753217,0,0,N
093,77,0.0772,0.069450782,0.081753217,0,0,N
093,78,0.0772,0.069450782,0.081753217,0,0,N
093,79,0.0772,0.069450782,0.081753217,0,0,N
093,81,0.0772,0.069450782,0.081753217,0,0,N
093,82,0.0772,0.069450782,0.081753217,0,0,N
093,83,0.0772,0.069450782,0.081753217,0,0,N
093,84,0.0772,0.069450782,0.081753217,0,0,N
093,85,0.0772,0.081898246,-0.088394525,0,0,N
093,86,0.0772,0.069450782,0.081753217,0,0,N
093,87,0.0772,0.069450782,0.081753217,0,0,N
093,88,0.0772,0.069450782,0.081753217,0,0,N
093,89,0.0772,0.081898246,-0.088394525,0,0,N
094,00,-0.0607,-0.215779995,0.123617391,0,0,N
094,01,-0.0607,-0.215779995,0.123617391,0,0,N
094,02,-0.0607,-0.215779995,0.123617391,0,0,N
094,03,-0.0607,-0.215779995,0.123617391,0,0,N
094,04,-0.0607,-0.215779995,0.123617391,0,0,N
094,05,-0.0607,-0.215779995,0.123617391,0,0,N
094,06,-0.0607,-0.215779995,0.123617391,0,0,N
094,07,-0.0607,-0.215779995,0.123617391,0,0,N
094,08,-0.0607,-0.215779995,0.123617391,0,0,N
094,09,-0.0607,-0.215779995,0.123617391,0,0,N
094,10,-0.0607,-0.215779995,0.123617391,0,0,N
094,11,-0.0607,-0.215779995,0.123617391,0,0,N
094,17,0,0.019270382,-0.006538498,0.238802611,0.204895024,N
095,00,-0.0607,-0.215779995,0.123617391,0,0,N
095,01,-0.0607,0.044613202,0.020639683,0,0,N
095,02,-0.0607,0.044613202,0.020639683,0,0,N
095,03,-0.0607,0.044613202,0.020639683,0,0,N
095,04,-0.0607,0.044613202,0.020639683,0,0,N
095,05,-0.0607,0.044613202,0.020639683,0,0,N
095,06,-0.0607,-0.215779995,0.123617391,0,0,N
095,07,-0.0607,-0.215779995,0.123617391,0,0,N
095,08,-0.0607,-0.136811424,-0.210828726,0,0,N
095,09,-0.0607,-0.136811424,-0.210828726,0,0,N
095,10,-0.0607,-0.136811424,-0.210828726,0,0,N
095,11,-0.0607,-0.136811424,-0.210828726,0,0,N
095,12,-0.0607,-0.136811424,-0.210828726,0,0,N
095,13,-0.0607,-0.136811424,-0.210828726,0,0,N
095,14,-0.0607,-0.215779995,0.123617391,0,0,N
095,15,-0.0607,-0.215779995,0.123617391,0,0,N
095,16,-0.0607,-0.215779995,0.123617391,0,0,N
095,17,-0.0607,-0.136811424,-0.210828726,0,0,N
095,18,-0.0607,-0.136811424,-0.210828726,0,0,N
095,19,-0.0607,-0.136811424,-0.210828726,0,0,N
095,20,-0.0607,-0.215779995,0.123617391,0,0,N
095,21,-0.0607,-0.215779995,0.123617391,0,0,N
095,22,-0.0607,-0.215779995,0.123617391,0,0,N
095,23,-0.0607,0.044613202,0.020639683,0,0,N
095,24,-0.0607,0.044613202,0.020639683,0,0,N
095,25,-0.0607,0.044613202,0.020639683,0,0,N
095,26,-0.0607,-0.215779995,0.123617391,0,0,N
095,27,-0.0607,-0.136811424,-0.210828726,0,0,N
095,28,-0.0607,-0.215779995,0.123617391,0,0,N
095,29,-0.0607,-0.215779995,0.123617391,0,0,N
095,30,-0.0607,-0.215779995,0.123617391,0,0,N
095,31,-0.0607,-0.215779995,0.123617391,0,0,N
095,32,-0.0607,-0.215779995,0.123617391,0,0,N
095,33,-0.0607,-0.215779995,0.123617391,0,0,N
095,34,-0.0607,-0.215779995,0.123617391,0,0,N
095,35,-0.0607,-0.215779995,0.123617391,0,0,N
095,36,-0.0607,-0.215779995,0.123617391,0,0,N
095,37,-0.0607,-0.215779995,0.123617391,0,0,N
095,38,-0.0607,-0.215779995,0.123617391,0,0,N
095,39,-0.0607,-0.215779995,0.123617391,0,0,N
095,40,-0.0607,-0.215779995,0.123617391,0,0,N
095,41,-0.0607,-0.215779995,0.123617391,0,0,N
095,42,-0.0607,-0.215779995,0.123617391,0,0,N
095,43,-0.0607,-0.215779995,0.123617391,0,0,N
095,44,-0.0607,-0.215779995,0.123617391,0,0,N
095,45,-0.0607,-0.215779995,0.123617391,0,0,N
095,46,-0.0607,-0.215779995,0.123617391,0,0,N
095,47,-0.0607,-0.215779995,0.123617391,0,0,N
095,48,-0.0607,-0.215779995,0.123617391,0,0,N
095,49,-0.0607,-0.215779995,0.123617391,0,0,N
095,50,-0.0607,-0.215779995,0.123617391,0,0,N
095,51,-0.0607,-0.215779995,0.123617391,0,0,N
095,52,-0.0607,0.044613202,0.020639683,0,0,N
095,53,-0.0607,-0.136811424,-0.210828726,0,0,N
095,54,-0.0607,-0.215779995,0.123617391,0,0,N
095,55,-0.0607,-0.215779995,0.123617391,0,0,N
095,56,-0.0607,-0.215779995,0.123617391,0,0,N
095,57,-0.0607,-0.215779995,0.123617391,0,0,N
095,58,-0.0607,-0.215779995,0.123617391,0,0,N
095,59,-0.0607,-0.215779995,0.123617391,0,0,N
095,60,-0.0607,-0.215779995,0.123617391,0,0,N
095,61,-0.0607,-0.215779995,0.123617391,0,0,N
095,62,-0.0607,-0.215779995,0.123617391,0,0,N
095,63,-0.0607,-0.215779995,0.123617391,0,0,N
095,64,-0.0607,-0.215779995,0.123617391,0,0,N
095,65,-0.0607,-0.215779995,0.123617391,0,0,N
095,66,-0.0607,-0.215779995,0.123617391,0,0,N
095,67,-0.0607,-0.215779995,0.123617391,0,0,N
095,68,-0.0607,-0.215779995,0.123617391,0,0,N
095,69,-0.0607,-0.215779995,0.123617391,0,0,N
095,70,-0.0607,-0.215779995,0.123617391,0,0,N
095,71,-0.0607,-0.215779995,0.123617391,0,0,N
096,00,-0.0607,-0.215779995,0.123617391,0,0,N
096,09,-0.0607,-0.215779995,0.123617391,0,0,N
098,00,-0.0607,-0.215779995,0.123617391,0,0,N
098,01,-0.0607,-0.215779995,0.123617391,0,0,N
098,02,-0.0607,-0.215779995,0.123617391,0,0,N
098,03,-0.0607,-0.215779995,0.123617391,0,0,N
098,04,-0.0607,-0.215779995,0.123617391,0,0,N
098,05,-0.0607,-0.215779995,0.123617391,0,0,N
098,06,-0.0607,-0.215779995,0.123617391,0,0,N
098,07,-0.0607,-0.215779995,0.123617391,0,0,N
098,08,-0.0607,-0.215779995,0.123617391,0,0,N
098,09,-0.0607,-0.215779995,0.123617391,0,0,N
098,10,-0.0607,-0.215779995,0.123617391,0,0,N
098,11,-0.0607,-0.215779995,0.123617391,0,0,N
098,12,-0.0607,-0.215779995,0.123617391,0,0,N
098,13,-0.0607,-0.215779995,0.123617391,0,0,N
098,14,-0.0607,-0.215779995,0.123617391,0,0,N
098,15,-0.0607,-0.215779995,0.123617391,0,0,N
098,16,-0.0607,-0.215779995,0.123617391,0,0,N
098,17,-0.0607,-0.215779995,0.123617391,0,0,N
098,18,-0.0607,-0.215779995,0.123617391,0,0,N
098,19,-0.0607,-0.215779995,0.123617391,0,0,N
098,20,-0.0607,-0.215779995,0.123617391,0,0,N
098,21,-0.0607,-0.215779995,0.123617391,0,0,N
098,22,-0.0607,-0.215779995,0.123617391,0,0,N
098,23,-0.0607,-0.215779995,0.123617391,0,0,N
098,24,-0.0607,-0.215779995,0.123617391,0,0,N
098,25,-0.0607,-0.215779995,0.123617391,0,0,N
098,26,-0.0607,-0.215779995,0.123617391,0,0,N
098,27,-0.0607,-0.215779995,0.123617391,0,0,N
098,28,-0.0607,-0.215779995,0.123617391,0,0,N
098,29,-0.0607,-0.215779995,0.123617391,0,0,N
098,30,-0.0607,-0.215779995,0.123617391,0,0,N
098,31,-0.0607,-0.215779995,0.123617391,0,0,N
098,32,-0.0607,-0.215779995,0.123617391,0,0,N
098,33,-0.0607,-0.215779995,0.123617391,0,0,N
098,34,-0.0607,-0.215779995,0.123617391,0,0,N
098,35,-0.0607,-0.215779995,0.123617391,0,0,N
098,36,-0.0607,-0.215779995,0.123617391,0,0,N
098,37,-0.0607,-0.215779995,0.123617391,0,0,N
098,38,-0.0607,-0.215779995,0.123617391,0,0,N
098,39,-0.0607,-0.215779995,0.123617391,0,0,N
098,40,-0.0607,-0.215779995,0.123617391,0,0,N
098,41,-0.0607,-0.215779995,0.123617391,0,0,N
098,42,-0.0607,-0.215779995,0.123617391,0,0,N
098,43,-0.0607,-0.215779995,0.123617391,0,0,N
098,44,-0.0607,-0.215779995,0.123617391,0,0,N
098,45,-0.0607,-0.215779995,0.123617391,0,0,N
098,46,-0.0607,-0.215779995,0.123617391,0,0,N
098,47,-0.0607,-0.215779995,0.123617391,0,0,N
098,48,-0.0607,-0.215779995,0.123617391,0,0,N
098,49,-0.0607,-0.215779995,0.123617391,0,0,N
098,50,-0.0607,-0.215779995,0.123617391,0,0,N
098,51,-0.0607,-0.215779995,0.123617391,0,0,N
098,52,-0.0607,-0.215779995,0.123617391,0,0,N
098,53,-0.0607,-0.215779995,0.123617391,0,0,N
098,56,-0.0607,-0.215779995,0.123617391,0,0,N
098,63,-0.0607,-0.215779995,0.123617391,0,0,N
098,64,-0.0607,-0.215779995,0.123617391,0,0,N
098,65,-0.0607,-0.215779995,0.123617391,0,0,N
098,66,-0.0607,-0.215779995,0.123617391,0,0,N
098,67,-0.0607,-0.215779995,0.123617391,0,0,N
098,69,-0.0607,-0.215779995,0.123617391,0,0,N
098,70,-0.0607,-0.215779995,0.123617391,0,0,N
098,71,-0.0607,-0.215779995,0.123617391,0,0,N
098,72,-0.0607,-0.215779995,0.123617391,0,0,N
098,73,-0.0607,-0.215779995,0.123617391,0,0,N
098,74,-0.0607,-0.215779995,0.123617391,0,0,N
098,75,-0.0607,-0.215779995,0.123617391,0,0,N
098,76,-0.0607,-0.215779995,0.123617391,0,0,N
098,77,-0.0607,-0.215779995,0.123617391,0,0,N
098,78,-0.0607,-0.215779995,0.123617391,0,0,N
098,79,-0.0607,-0.215779995,0.123617391,0,0,N
098,80,-0.0607,-0.215779995,0.123617391,0,0,N
098,81,-0.0607,-0.215779995,0.123617391,0,0,N
098,82,-0.0607,-0.215779995,0.123617391,0,0,N
098,83,-0.0607,-0.215779995,0.123617391,0,0,N
098,84,-0.0607,-0.215779995,0.123617391,0,0,N
098,85,-0.0607,-0.215779995,0.123617391,0,0,N
098,86,-0.0607,-0.215779995,0.123617391,0,0,N
098,87,-0.0607,-0.215779995,0.123617391,0,0,N
098,88,-0.0607,-0.215779995,0.123617391,0,0,N
098,89,-0.0607,-0.215779995,0.123617391,0,0,N
099,00,-0.0607,-0.215779995,0.123617391,0,0,N
099,01,-0.0607,-0.215779995,0.123617391,0,0,N
099,02,-0.0607,-0.215779995,0.123617391,0,0,N
099,03,-0.0607,-0.215779995,0.123617391,0,0,N
099,04,-0.0607,-0.215779995,0.123617391,0,0,N
099,05,-0.0607,-0.215779995,0.123617391,0,0,N
099,06,-0.0607,-0.215779995,0.123617391,0,0,N
099,07,0.1599,-0.136811424,-0.210828726,0,0,N
099,08,0.1599,-0.136811424,-0.210828726,0,0,N
099,09,0.1599,-0.136811424,-0.210828726,0,0,N
099,10,0.1599,-0.136811424,-0.210828726,0,0,N
099,11,-0.0607,-0.136811424,-0.210828726,0,0,N
099,12,-0.0607,-0.215779995,0.123617391,0,0,N
099,13,-0.0607,-0.215779995,0.123617391,0,0,N
099,14,-0.0607,-0.215779995,0.123617391,0,0,N
099,15,-0.0607,-0.215779995,0.123617391,0,0,N
099,16,-0.0607,-0.215779995,0.123617391,0,0,N
099,19,-0.0607,-0.215779995,0.123617391,0,0,N
099,20,-0.0607,-0.215779995,0.123617391,0,0,N
099,21,-0.0607,-0.215779995,0.123617391,0,0,N
099,22,-0.0607,-0.215779995,0.123617391,0,0,N
099,23,-0.0607,-0.215779995,0.123617391,0,0,N
099,24,-0.0607,-0.215779995,0.123617391,0,0,N
099,25,-0.0607,0.019270382,-0.006538498,0.238802611,0.204895024,N
099,26,-0.0607,0.019270382,-0.006538498,0.238802611,0.204895024,N
099,28,-0.0607,-0.136811424,-0.210828726,0,0,N
099,29,-0.0607,-0.215779995,0.123617391,0,0,N
099,30,-0.0607,-0.215779995,0.123617391,0,0,N
099,31,-0.0607,-0.215779995,0.123617391,0,0,N
099,32,-0.0607,-0.215779995,0.123617391,0,0,N
099,33,-0.0607,-0.215779995,0.123617391,0,0,N
099,34,-0.0607,-0.215779995,0.123617391,0,0,N
099,35,-0.0607,-0.215779995,0.123617391,0,0,N
099,36,-0.0607,-0.215779995,0.123617391,0,0,N
099,37,-0.0607,-0.215779995,0.123617391,0,0,N
099,38,-0.0607,-0.215779995,0.123617391,0,0,N
099,39,-0.0607,-0.215779995,0.123617391,0,0,N
099,40,-0.0607,-0.215779995,0.123617391,0,0,N
099,41,-0.0607,-0.215779995,0.123617391,0,0,N
099,42,-0.0607,-0.215779995,0.123617391,0,0,N
099,43,-0.0607,0.084178964,0.081954557,0,0,N
099,44,-0.0607,-0.215779995,0.123617391,0,0,N
099,45,-0.0607,-0.215779995,0.123617391,0,0,N
099,46,-0.0607,-0.215779995,0.123617391,0,0,N
099,47,-0.0607,-0.215779995,0.123617391,0,0,N
099,48,-0.0607,-0.215779995,0.123617391,0,0,N
099,49,-0.0607,-0.215779995,0.123617391,0,0,N
099,50,-0.0607,-0.215779995,0.123617391,0,0,N
099,51,-0.0607,-0.215779995,0.123617391,0,0,N
099,52,-0.0607,-0.215779995,0.123617391,0,0,N
099,53,-0.0607,-0.215779995,0.123617391,0,0,N
